nivel_verificacion,n_bytes,tiempo_total_s,tiempo_total_kem_s,tiempo_total_dss_s,tiempo_total_aes_s,cpu_total,cpu_total_kem,cpu_total_dss,cpu_total_aes,memoria_promedio_kem_kb,memoria_promedio_dss_kb,memoria_promedio_aes_kb
1,10240,0.005152,0.004482,0.000002,0.000668,0.005355,0.004751,0.000004,0.000600,2.000000,3.000000,4.000000
1,10240,0.014731,0.013100,0.000004,0.001627,0.013431,0.011796,0.000010,0.001625,2.000000,4.000000,4.000000
1,10240,0.008802,0.007655,0.000002,0.001145,0.009300,0.008257,0.000003,0.001040,2.000000,3.000000,4.000000
1,10240,0.007363,0.006345,0.000002,0.001016,0.007610,0.006704,0.000002,0.000904,2.000000,3.000000,3.000000
1,10240,0.006514,0.005151,0.000005,0.001358,0.006072,0.004671,0.000005,0.001396,3.000000,4.000000,4.000000
1,10240,0.013945,0.012355,0.000004,0.001586,0.014031,0.012540,0.000005,0.001486,2.000000,4.000000,4.000000
1,10240,0.007331,0.006377,0.000003,0.000951,0.007621,0.006687,0.000003,0.000931,2.000000,4.000000,4.000000
1,10240,0.006211,0.004780,0.000004,0.001427,0.006439,0.005088,0.000003,0.001348,2.000000,4.000000,4.000000
1,10240,0.004899,0.004208,0.000002,0.000689,0.005113,0.004479,0.000002,0.000632,2.000000,3.000000,3.000000
1,10240,0.004876,0.004129,0.000002,0.000745,0.005077,0.004498,0.000002,0.000577,2.000000,3.000000,3.000000
1,10240,0.004387,0.003701,0.000002,0.000684,0.004612,0.004110,0.000001,0.000501,2.000000,4.000000,4.000000
1,10240,0.004462,0.003800,0.000002,0.000660,0.004612,0.004091,0.000002,0.000519,2.000000,3.000000,4.000000
1,10240,0.004239,0.003679,0.000001,0.000559,0.004547,0.004038,0.000004,0.000505,2.000000,3.000000,4.000000
1,10240,0.004230,0.003655,0.000002,0.000573,0.004537,0.004026,0.000002,0.000509,2.000000,3.000000,3.000000
1,10240,0.004178,0.003638,0.000002,0.000538,0.004528,0.004034,0.000002,0.000492,2.000000,4.000000,4.000000
1,10240,0.004175,0.003606,0.000002,0.000567,0.004459,0.003962,0.000005,0.000492,2.000000,3.000000,3.000000
1,10240,0.012562,0.010985,0.000004,0.001573,0.011609,0.010050,0.000004,0.001555,2.000000,4.000000,4.000000
