nivel_verificacion,n_bytes,tiempo_total_s,tiempo_total_kem_s,tiempo_total_dss_s,tiempo_total_aes_s,cpu_total,cpu_total_kem,cpu_total_dss,cpu_total_aes,memoria_promedio_kem_kb,memoria_promedio_dss_kb,memoria_promedio_aes_kb
1,10240,0.046525,0.002741,0.000016,0.043768,0.005127,0.003943,0.000016,0.001168,3.000000,4.000000,4.000000
1,10240,0.048426,0.002801,0.000015,0.045610,0.005197,0.004148,0.000015,0.001034,3.000000,4.000000,4.000000
1,10240,0.044354,0.002847,0.000016,0.041491,0.005124,0.004107,0.000016,0.001001,3.000000,4.000000,4.000000
1,10240,0.044378,0.002724,0.000016,0.041637,0.005075,0.004002,0.000016,0.001057,3.000000,4.000000,4.000000
1,10240,0.044376,0.002894,0.000016,0.041466,0.005081,0.004134,0.000016,0.000931,3.000000,4.000000,4.000000
1,10240,0.044402,0.002630,0.000017,0.041755,0.004915,0.003853,0.000016,0.001046,3.000000,4.000000,4.000000
1,10240,0.046504,0.002882,0.000017,0.043606,0.005275,0.004182,0.000017,0.001076,3.000000,4.000000,4.000000
1,10240,0.048410,0.002669,0.000015,0.045726,0.004886,0.003816,0.000016,0.001054,3.000000,4.000000,4.000000
1,10240,0.044354,0.002834,0.000016,0.041504,0.005075,0.004107,0.000016,0.000952,3.000000,4.000000,4.000000
1,10240,0.044354,0.002641,0.000016,0.041698,0.004863,0.003877,0.000015,0.000971,3.000000,4.000000,4.000000
1,10240,0.048383,0.002857,0.000016,0.045510,0.005341,0.004127,0.000015,0.001199,3.000000,4.000000,4.000000
1,10240,0.044321,0.002837,0.000016,0.041469,0.005287,0.004121,0.000015,0.001151,3.000000,4.000000,4.000000
1,10240,0.044325,0.002825,0.000017,0.041483,0.005184,0.004110,0.000016,0.001058,3.000000,4.000000,4.000000
1,10240,0.044353,0.002621,0.000015,0.041716,0.005071,0.003792,0.000016,0.001263,3.000000,4.000000,4.000000
